time,ton,thrust,mfr,vl,anomaly_code
2021-04-06 12:00:00.000,0,-0.0001423143526432,0.0,0.0,
2021-04-06 12:00:00.010,0,-0.0028630111827652,0.0,1.0,
2021-04-06 12:00:00.020,0,0.001321188170708,0.0,1.0,
2021-04-06 12:00:00.030,0,0.0032710130285946,0.0,1.0,
2021-04-06 12:00:00.040,0,-0.0009482152943905,0.0,1.0,
2021-04-06 12:00:00.050,0,0.005800573385199,0.0,1.0,
2021-04-06 12:00:00.060,0,-0.0037224826451889,0.0,1.0,
2021-04-06 12:00:00.070,0,-0.0004967983739502,0.0,1.0,
2021-04-06 12:00:00.080,0,-0.0018177365397064,0.0,1.0,
2021-04-06 12:00:00.090,0,-0.0030434803816414,0.0,1.0,
2021-04-06 12:00:00.100,0,5.70136644500731e-05,0.0,1.0,
2021-04-06 12:00:00.110,0,-0.0014704980681276,0.0,1.0,
2021-04-06 12:00:00.120,0,0.0044488450241796,0.0,1.0,
2021-04-06 12:00:00.130,0,-0.0001225138080852,0.0,1.0,
2021-04-06 12:00:00.140,0,-0.0022652459640611,0.0,0.0,
2021-04-06 12:00:00.150,0,-0.0028406442910238,0.0,0.0,
2021-04-06 12:00:00.160,0,-0.0013901660479183,0.0,0.0,
2021-04-06 12:00:00.170,0,-0.005158963113228,0.0,0.0,
2021-04-06 12:00:00.180,0,0.0015432454217804,0.0,0.0,
2021-04-06 12:00:00.190,0,0.0023457572137342,0.0,0.0,
2021-04-06 12:00:00.200,0,-0.0006034524298275,0.0,0.0,
2021-04-06 12:00:00.210,0,-0.0045440342720755,0.0,0.0,
2021-04-06 12:00:00.220,0,-0.0019353076044474,0.0,0.0,
2021-04-06 12:00:00.230,0,0.0038490202184101,0.0,0.0,
2021-04-06 12:00:00.240,0,-0.0032159816636389,0.0,0.0,
2021-04-06 12:00:00.250,0,-0.0034423987321404,0.0,0.0,
2021-04-06 12:00:00.260,0,-0.0024162375044584,0.0,0.0,
2021-04-06 12:00:00.270,0,0.0046807589779523,0.0,0.0,
2021-04-06 12:00:00.280,0,-0.0034878754609381,0.0,0.0,
2021-04-06 12:00:00.290,0,0.0009814261708549,0.0,0.0,
2021-04-06 12:00:00.300,0,0.0076917314061427,0.0,0.0,
2021-04-06 12:00:00.310,0,-0.0013321806011465,0.0,0.0,
2021-04-06 12:00:00.320,0,0.0048693246557294,0.0,0.0,
2021-04-06 12:00:00.330,0,0.0011056181861119,0.0,0.0,
2021-04-06 12:00:00.340,0,-0.0064613734821986,0.0,0.0,
2021-04-06 12:00:00.350,0,-0.0029719778442802,0.0,0.0,
2021-04-06 12:00:00.360,0,-0.0027764434397255,0.0,0.0,
2021-04-06 12:00:00.370,0,-0.0029894942063332,0.0,0.0,
2021-04-06 12:00:00.380,0,-0.0013156001415913,0.0,0.0,
2021-04-06 12:00:00.390,0,0.0027688388507601,0.0,0.0,
2021-04-06 12:00:00.400,0,-0.0009506525076954,0.0,0.0,
2021-04-06 12:00:00.410,0,-0.0080311698583629,0.0,0.0,
2021-04-06 12:00:00.420,0,0.0002665309439717,0.0,0.0,
2021-04-06 12:00:00.430,0,0.0031798398466513,0.0,0.0,
2021-04-06 12:00:00.440,0,-0.0027222702504905,0.0,0.0,
2021-04-06 12:00:00.450,0,0.0009589173414792,0.0,0.0,
2021-04-06 12:00:00.460,0,-0.0008103071015817,0.0,0.0,
2021-04-06 12:00:00.470,0,0.0039870581393368,0.0,0.0,
2021-04-06 12:00:00.480,0,0.0040123481480693,0.0,0.0,
2021-04-06 12:00:00.490,0,0.002561163008035,0.0,0.0,
2021-04-06 12:00:00.500,0,0.0014101067765236,0.0,0.0,
2021-04-06 12:00:00.510,0,-0.003887581174121,0.0,0.0,
2021-04-06 12:00:00.520,0,-0.0047539612348225,0.0,0.0,
2021-04-06 12:00:00.530,0,0.0062565454001522,0.0,0.0,
