time,ton,thrust,mfr,vl,anomaly_code
2021-04-07 14:00:00.000,0,-0.0011927251027539,0.0,0.0,
2021-04-07 14:00:00.010,0,-0.0005369369785624,0.0,1.0,
2021-04-07 14:00:00.020,0,0.0022130192645517,0.0,1.0,
2021-04-07 14:00:00.030,0,0.0002505395145657,0.0,1.0,
2021-04-07 14:00:00.040,0,0.0045968731387245,0.0,1.0,
2021-04-07 14:00:00.050,0,0.0030482181455881,0.0,1.0,
2021-04-07 14:00:00.060,0,-0.0016783161010111,0.0,1.0,
2021-04-07 14:00:00.070,0,-0.0004498555088473,0.0,1.0,
2021-04-07 14:00:00.080,0,-0.0046281678196659,0.0,0.0,
2021-04-07 14:00:00.090,0,0.0032663825472375,0.0,0.0,
2021-04-07 14:00:00.100,0,-0.0007915841824015,0.0,0.0,
2021-04-07 14:00:00.110,0,-0.000918098698688,0.0,0.0,
2021-04-07 14:00:00.120,0,0.0008038746242808,0.0,0.0,
2021-04-07 14:00:00.130,0,-0.0014021297848698,0.0,0.0,
2021-04-07 14:00:00.140,0,0.004826081153207,0.0,0.0,
2021-04-07 14:00:00.150,0,0.0005732472441927,0.0,0.0,
2021-04-07 14:00:00.160,0,-0.0061703889001498,0.0,0.0,
2021-04-07 14:00:00.170,0,0.0058405492913051,0.0,0.0,
2021-04-07 14:00:00.180,0,-0.0005812162614932,0.0,0.0,
2021-04-07 14:00:00.190,0,0.0014174174617531,0.0,0.0,
2021-04-07 14:00:00.200,0,0.0035335867609824,0.0,0.0,
2021-04-07 14:00:00.210,0,0.0028450749608295,0.0,0.0,
2021-04-07 14:00:00.220,0,-0.0051701468329308,0.0,0.0,
2021-04-07 14:00:00.230,0,0.0022364829760606,0.0,0.0,
2021-04-07 14:00:00.240,0,-0.0027476598162718,0.0,0.0,
2021-04-07 14:00:00.250,0,0.0007859694816003,0.0,0.0,
2021-04-07 14:00:00.260,0,0.0064809804131783,0.0,0.0,
2021-04-07 14:00:00.270,0,0.0041739443515836,0.0,0.0,
2021-04-07 14:00:00.280,0,0.0015824419347226,0.0,0.0,
2021-04-07 14:00:00.290,0,0.001037322753431,0.0,0.0,
2021-04-07 14:00:00.300,0,0.0003692115175283,0.0,0.0,
2021-04-07 14:00:00.310,0,0.0009909035147522,0.0,0.0,
2021-04-07 14:00:00.320,0,-0.0044572072008091,0.0,0.0,
2021-04-07 14:00:00.330,0,0.002113846580489,0.0,0.0,
2021-04-07 14:00:00.340,0,0.0065494738881764,0.0,0.0,
2021-04-07 14:00:00.350,0,0.0023102915740434,0.0,0.0,
2021-04-07 14:00:00.360,0,-0.0016132410297503,0.0,0.0,
2021-04-07 14:00:00.370,0,-0.0059429490773281,0.0,0.0,
2021-04-07 14:00:00.380,0,-0.0010778463589468,0.0,0.0,
2021-04-07 14:00:00.390,0,-0.0022322021442389,0.0,0.0,
2021-04-07 14:00:00.400,0,0.0015057462958755,0.0,0.0,
2021-04-07 14:00:00.410,0,0.0024755868330572,0.0,0.0,
2021-04-07 14:00:00.420,0,0.0013209739438984,0.0,0.0,
2021-04-07 14:00:00.430,0,-0.0062461065683401,0.0,0.0,
2021-04-07 14:00:00.440,0,0.0057732857575,0.0,0.0,
2021-04-07 14:00:00.450,0,-0.0023955921513283,0.0,0.0,
2021-04-07 14:00:00.460,0,0.0005644988045704,0.0,0.0,
2021-04-07 14:00:00.470,0,0.0011807197486268,0.0,0.0,
2021-04-07 14:00:00.480,0,0.0006261140418002,0.0,0.0,
2021-04-07 14:00:00.490,0,0.0003865823748077,0.0,0.0,
2021-04-07 14:00:00.500,0,0.0040199603232181,0.0,0.0,
2021-04-07 14:00:00.510,0,1.804061948049002e-05,0.0,0.0,
2021-04-07 14:00:00.520,0,0.0006744951100216,0.0,0.0,
2021-04-07 14:00:00.530,0,-0.0030061285440055,0.0,0.0,
2021-04-07 14:00:00.540,0,0.0005468699875193,0.0,0.0,
2021-04-07 14:00:00.550,0,0.0043389969537265,0.0,0.0,
2021-04-07 14:00:00.560,0,0.0052265530294853,0.0,0.0,
2021-04-07 14:00:00.570,0,-0.0007064920413079,0.0,0.0,
2021-04-07 14:00:00.580,0,-0.0048089503397101,0.0,0.0,
2021-04-07 14:00:00.590,0,0.0010715960689672,0.0,0.0,
2021-04-07 14:00:00.600,0,0.000780696072995,0.0,0.0,
2021-04-07 14:00:00.610,0,-0.0036026242151651,0.0,0.0,
2021-04-07 14:00:00.620,0,0.0038421849703672,0.0,0.0,
2021-04-07 14:00:00.630,0,0.0041238171604035,0.0,0.0,
2021-04-07 14:00:00.640,0,0.0050175639712131,0.0,0.0,
2021-04-07 14:00:00.650,0,-0.0056158428568158,0.0,0.0,
2021-04-07 14:00:00.660,0,0.0056806448491656,0.0,0.0,
2021-04-07 14:00:00.670,0,0.0013345088068869,0.0,0.0,
2021-04-07 14:00:00.680,0,0.0015122742999513,0.0,0.0,
2021-04-07 14:00:00.690,0,0.0021126436099606,0.0,0.0,
2021-04-07 14:00:00.700,0,-0.0017263744439782,0.0,0.0,
2021-04-07 14:00:00.710,0,0.0056041073613502,0.0,0.0,
2021-04-07 14:00:00.720,0,-0.0058400282783046,0.0,0.0,
2021-04-07 14:00:00.730,0,-0.0096780595789519,0.0,0.0,
2021-04-07 14:00:00.740,0,-0.0033737846715409,0.0,0.0,
2021-04-07 14:00:00.750,0,-0.0044688540623566,0.0,0.0,
2021-04-07 14:00:00.760,0,0.0040376703156586,0.0,0.0,
2021-04-07 14:00:00.770,0,-0.0026088390956329,0.0,0.0,
2021-04-07 14:00:00.780,0,-0.0020546957971102,0.0,0.0,
2021-04-07 14:00:00.790,0,-0.0001591768707752,0.0,0.0,
2021-04-07 14:00:00.800,0,-0.0014209865163932,0.0,0.0,
2021-04-07 14:00:00.810,0,0.0010863658674060005,0.0,0.0,
2021-04-07 14:00:00.820,0,0.0015623255893495,0.0,0.0,
2021-04-07 14:00:00.830,0,-0.0011692686112175,0.0,0.0,
2021-04-07 14:00:00.840,0,0.0015562027368935,0.0,0.0,
2021-04-07 14:00:00.850,0,-0.0004459770015617,0.0,0.0,
2021-04-07 14:00:00.860,0,0.0021990846557964,0.0,0.0,
2021-04-07 14:00:00.870,0,0.0072114164116473,0.0,0.0,
2021-04-07 14:00:00.880,0,-0.0013776310934056,0.0,0.0,
2021-04-07 14:00:00.890,0,-0.0018546268579358,0.0,0.0,
2021-04-07 14:00:00.900,0,0.0063698774762056,0.0,0.0,
2021-04-07 14:00:00.910,0,-0.0027498334245093,0.0,0.0,
2021-04-07 14:00:00.920,0,-0.0054464302642236,0.0,0.0,
2021-04-07 14:00:00.930,0,0.0017941948310315,0.0,0.0,
2021-04-07 14:00:00.940,0,0.0004376936036812,0.0,0.0,
2021-04-07 14:00:00.950,0,0.0023794920967252,0.0,0.0,
2021-04-07 14:00:00.960,0,-0.0030926265658076,0.0,0.0,
2021-04-07 14:00:00.970,0,-0.0082606213612765,0.0,0.0,
2021-04-07 14:00:00.980,0,0.0020530176038502,0.0,0.0,
2021-04-07 14:00:00.990,0,-0.0038588222081169,0.0,0.0,
2021-04-07 14:00:01.000,1,-0.0005093919949262,0.0,0.0,
2021-04-07 14:00:01.010,1,0.0004914032405438,0.0,0.0,
2021-04-07 14:00:01.020,1,0.0014700650556994,0.0,0.0,
2021-04-07 14:00:01.030,1,0.0002681189002896,0.0,0.0,
2021-04-07 14:00:01.040,1,-0.0017762121539124,0.0,0.0,
2021-04-07 14:00:01.050,1,-0.0013263461340232,0.0,0.0,
2021-04-07 14:00:01.060,1,-0.0017647737384319,0.0,0.0,
2021-04-07 14:00:01.070,1,0.0052235841046699,0.0,0.0,
