time,ton,thrust,mfr,vl,anomaly_code
2021-04-09 16:00:00.000,0,-0.0057459788419090005,0.0,0.0,
2021-04-09 16:00:00.010,0,0.0029689451650535,0.0,1.0,
2021-04-09 16:00:00.020,0,-0.0008869978791342,0.0,1.0,
2021-04-09 16:00:00.030,0,0.0047751138340962,0.0,1.0,
2021-04-09 16:00:00.040,0,0.002570203494655,0.0,1.0,
2021-04-09 16:00:00.050,0,0.0026899206872765,0.0,1.0,
2021-04-09 16:00:00.060,0,0.0044993614971342,0.0,1.0,
2021-04-09 16:00:00.070,0,0.000818305110635,0.0,1.0,
2021-04-09 16:00:00.080,0,0.0011721770856689,0.0,1.0,
2021-04-09 16:00:00.090,0,0.0018102200260894,0.0,1.0,
2021-04-09 16:00:00.100,0,0.0017607787332079,0.0,1.0,
2021-04-09 16:00:00.110,0,-0.0053508918758234,0.0,1.0,
2021-04-09 16:00:00.120,0,-0.0034235726660754,0.0,1.0,
2021-04-09 16:00:00.130,0,-0.0066573247958837,0.0,1.0,
2021-04-09 16:00:00.140,0,0.0005792054842458,0.0,1.0,
2021-04-09 16:00:00.150,0,-0.0026904134281357,0.0,1.0,
2021-04-09 16:00:00.160,0,0.0026136590104435,0.0,0.0,
2021-04-09 16:00:00.170,0,0.0049941316659223,0.0,0.0,
2021-04-09 16:00:00.180,0,0.0020729985509865,0.0,0.0,
2021-04-09 16:00:00.190,0,0.0004038139966461,0.0,0.0,
2021-04-09 16:00:00.200,0,0.0020333612206921,0.0,0.0,
2021-04-09 16:00:00.210,0,-0.0055234441685298,0.0,0.0,
2021-04-09 16:00:00.220,0,-0.0035649445502412,0.0,0.0,
2021-04-09 16:00:00.230,0,-0.0006299182182099,0.0,0.0,
2021-04-09 16:00:00.240,0,-0.0009573945008648,0.0,0.0,
2021-04-09 16:00:00.250,0,0.0020933341911151,0.0,0.0,
2021-04-09 16:00:00.260,0,0.0032598123943729995,0.0,0.0,
2021-04-09 16:00:00.270,0,0.0010111377782825,0.0,0.0,
2021-04-09 16:00:00.280,0,-0.0003444030528578,0.0,0.0,
2021-04-09 16:00:00.290,0,0.0040698889725981,0.0,0.0,
2021-04-09 16:00:00.300,0,0.0047146411449024,0.0,0.0,
2021-04-09 16:00:00.310,0,-0.0016815841022616,0.0,0.0,
2021-04-09 16:00:00.320,0,-0.0005434283218811,0.0,0.0,
2021-04-09 16:00:00.330,0,-0.0008076735544459,0.0,0.0,
2021-04-09 16:00:00.340,0,0.0047790801097794,0.0,0.0,
2021-04-09 16:00:00.350,0,-0.0004976843813331,0.0,0.0,
2021-04-09 16:00:00.360,0,0.002407352000853,0.0,0.0,
2021-04-09 16:00:00.370,0,-0.0019528740616905,0.0,0.0,
2021-04-09 16:00:00.380,0,-0.0010819169591501,0.0,0.0,
2021-04-09 16:00:00.390,0,-0.0012203889227691,0.0,0.0,
2021-04-09 16:00:00.400,0,-0.0008867229823963,0.0,0.0,
2021-04-09 16:00:00.410,0,0.0005668315327727,0.0,0.0,
2021-04-09 16:00:00.420,0,-0.0050343944226201,0.0,0.0,
2021-04-09 16:00:00.430,0,0.0065811912199984,0.0,0.0,
2021-04-09 16:00:00.440,0,0.0012245495072899998,0.0,0.0,
2021-04-09 16:00:00.450,0,-0.0025357306880262,0.0,0.0,
2021-04-09 16:00:00.460,0,-0.0053212259792163,0.0,0.0,
2021-04-09 16:00:00.470,0,-0.0057219477162238,0.0,0.0,
2021-04-09 16:00:00.480,0,-0.0022509033736376,0.0,0.0,
